Num Comments,User Link,DisplayName,Reputation
5,151200,rubie,145
17,151209,Jack Maddington,145
2,153380,Avital S.,145
2,122517,nHaskins,145
2,46041,Bohr,145
2,158607,Khashir,145
2,90172,StoicJester,145
2,9275,Brandon_R,145
2,11480,Miles,145
2,11580,Tim Bezhashvyly,145
6,78120,Jenn D.,145
1,57032,Darren Stone,145
4,52640,hima,145
7,128193,user128193,145
2,9913,Franz Kafka,145
7,11075,Nerian,145
4,9652,Andrey Moiseev,145
1,171412,Daniel B,145
3,28975,Petr Pudlák,145
1,31203,Mrmfldmn,145
1,95446,Jonas G. Drange,145
12,192771,P. E. Dant,145
2,126552,Aunt Thesaurus ,145
9,124874,whybird,145
2,123669,Alex Yursha,145
10,106197,Luke,145
3,281964,Jamai-Con,145
2,108378,motoDrizzt,145
10,180610,ppumkin,145
2,164467,Mark,145
9,83562,PunDefeated,145
2,143482,Tim,145
3,71529,Vlad Stryapko,145
2,73315,Petra Barus,145
4,3624,Fire Flux ,145
2,1225,Victor Jalencas,145
14,55851,Tamad Lang,145
1,19869,0x90,145
2,236160,moneyt,145
2,38980,asheeshr,145
4,38669,Daniela Diaz,145
8,47453,polarise,145
9,103022,shardulc,145
1,1369,craiga,145
5,134585,parallax,145
2,7310,Arne,145
2,5103,wersimmon,145
4,151981,The Substitute,145
5,10475,Jacob Krall,145
4,18492,Dave,145
19,43286,user43286,145
6,88134,AppFzx,145
3,10914,Lourens,145
4,7909,Kevin,145
5,4817,JoeCool,145
7,8861,Corey Ogburn,145
7,6243,Daniel Dinnyes,145
2,209008,00schneider,144
1,76,Fitzchak Yitzchaki,144
2,7733,Zeta Two,144
1,155719,user230452,144
1,14216,Bex,144
13,220722,JMac,144
7,19429,Slavic,144
3,89923,shrey,144
4,165932,Cato,144
10,228888,kingfrito_5005,144
12,111926,whitneyland,144
2,116262,KSFT,144
5,117097,Joshua Dance,144
1,3994,goldenmean,144
15,125499,Vince O'Sullivan,144
8,53545,developer.cyrus,144
15,116561,Tom,144
18,106549,Amir Sabanovic,144
2,182147,user30903,144
1,22661,Graviton,144
3,63136,Arthur Yakovlev,144
5,323,Thomas,144
14,152247,tmh,144
12,82007,AER,144
2,16385,musically_ut,144
1,275379,King of Hearts,144
20,24204,verve,144
5,309219,Tomas By,144
10,224958,Trey,144
23,25090,Yatharth Agarwal,144
1,17546,Nemo,144
3,17687,anastasia,144
3,38771,RWL01,144
3,116309,101100,144
5,125642,Mori,144
2,52993,Mohammed Asad,144
8,54766,Owen C. Jones,144
6,241531,Tug' Tegin,144
4,181716,Bhats,144
4,21412,boulder_ruby,144
34,98933,cmcf,144
3,25388,TomaszRykala,144
1,73037,John Lawrence Aspden,144
1,67739,Adrian Wible,144
2,13765,hanhp,144
4,210155,yoyo_fun,144
3,5275,thyx,144
1,143753,CentAu,144
1,58788,user2719875,144
2,16102,Fabián Heredia Montiel,144
1,219490,zzzgoo,144
7,18364,Eric Burcham,144
13,50593,AimForClarity,144
3,235518,dekaliber,144
4,58917,Paradox,144
4,13722,Kamyar,144
4,50032,David,144
7,239040,wwl,144
2,222678,EJoshuaS,144
5,266999,suse,144
9,272517,Logikal,144
5,25457,remo,144
2,195448,neveRu,144
4,167410,user167410,143
6,23582,A.S.,143
1,272743,UselessInfoMine,143
4,17459,Tonny Madsen,143
2,32358,Jin Kwon,143
3,26548,jmogera,143
1,36751,Xhantar,143
2,100713,PeonProgrammer,143
2,100721,stuartdotnet,143
5,85463,Andrew,143
6,9754,Wade Henderson,143
8,260283,Fructibus,143
4,70856,Bruno Stonek,143
1,15705,AlexC,143
1,265732,sports,143
3,12544,Dan,143
13,137747,AMR,143
3,1699,Aditya,143
1,140010,Rick Sanchez,143
1,7047,Tim Sylvester,143
10,59494,Basil Bourque,143
4,107408,Post Self,143
4,106984,raffian,143
4,20556,Seth,143
1,17787,j0ker5,143
9,82365,Sagar Jain,143
3,23187,manix,143
3,36481,dbn,143
10,91648,barak manos,143
1,32462,PSkocik,143
1,11152,stoicfury,143
2,14948,Rich,143
1,68937,Ralph David Abernathy,143
1,19534,protagonist,143
4,15238,Steve06,143
1,1409,Amitabh,143
2,1425,Benjamin Manns,143
1,1985,scunliffe,143
5,2094,Kos,143
3,51702,user51702,143
2,67268,Jowen,143
5,3719,andy,143
1,1023,Russell Dias,143
1,147172,Kim Fierens,143
7,6779,Jonta,143
5,4257,tryaria,143
9,11552,Stephen Canon,143
15,152562,James Thorpe,143
1,13831,ztatic,143
1,18952,Pez Cuckow,143
3,7823,troutwine,143
10,219672,dougal 5.0.0,143
3,168833,Flosculus,143
1,39485,Philipp M,143
2,120641,Fasermaler,143
2,195519,Mark Ripley,143
31,38129,Loren Pechtel,143
2,183235,Ulf Aslak,143
5,23855,william007,143
2,16224,Jonathan DeCarlo,143
4,78027,armoose,143
1,151413,user2696565,143
2,10652,Whitecat,143
2,4702,Coops,143
1,6825,Leopd,143
1,132162,b00t,143
5,135460,plugincontainer,143
1,2103,dStulle,143
2,531,Omu,143
2,27304,Christopher Bales,143
16,95241,sung min Lee,143
3,19910,Sebastian Langer,143
3,26261,tomasz74,143
1,170801,Mohammad Sakib Arifin,143
3,103322,Nocturnal,143
2,42449,éclairevoyant,143
2,115949,Premraj,143
3,327228,Kresimir,143
1,99302,Jorge Hounie,143
1,3944,Edison Chuang,143
1,325,Edd,143
2,4099,RichieACC,143
1,156159,Yo Yo,143
2,9382,Patrick Szalapski,143
5,148663,personjerry,143
1,200524,Rebecca J. Stones,143
2,51858,Ajax3.14,143
8,203037,Don_S,143
6,120425,TheBro21,143
1,58688,Conor Pender,143
7,186682,Lyubomyr Shaydariv,143
3,197526,user1164937,143
1,42001,dumbfingers,143
4,99333,Jekowl,143
3,36510,SeinopSys,143
10,36545,BeetleTheNeato,143
6,17418,mmdemirbas,143
2,22154,Gerdiner,143
2,14165,Gabe,143
4,13897,JakeParis,143
5,10531,Steve,143
3,5775,Mahesh,143
9,149152,JaykeBird,143
5,11659,Some Guy,143
6,9579,halloleo,143
1,13061,Curt,143
3,11148,shanethehat,143
3,139366,NightRa,143
2,1257,hheimbuerger,143
14,134229,Vlad,143
2,1842,Andrey Shchekin,143
1,5248,eternalmatt,143
27,5332,iminei,143
2,6361,tcnolan,143
1,9444,Dhaivat Pandya,142
15,17165,Edward Brey,142
1,19588,David Faux,142
10,193267,user98937,142
3,53256,AnotherGuest,142
2,243238,Webster,142
6,11371,lindelof,142
2,145078,fireeeeeeeee,142
10,152291,Иво Недев,142
3,19333,bugfixr,142
4,153266,peak,142
12,6307,Winston Ewert,142
3,139022,Scott Rickman,142
1,45340,roast_soul,142
4,35972,Oracle,142
15,172446,Mikhail V,142
7,21180,sprugman,142
1,90581,Jiang,142
5,24391,EnglishWacko,142
10,22995,bernk,142
18,88840,David K,142
1,4461,oshirowanen,142
3,6540,shambulator,142
1,7721,Junior M,142
2,293258,Csx12,142
3,70132,MAKZ,142
4,78077,MaKR,142
8,85339,Arman,142
17,88099,Ahmad,142
5,26163,R11G,142
6,45883,atk,142
3,47186,Javeer Baker,142
5,53812,user2617804,142
6,115462,cowlinator,142
1,321147,Den Warren,142
7,32842,Mobius Pizza,142
4,76571,user2398029,142
1,71933,Kalzem,142
2,82387,Stockfisch,142
3,128789,Ole Tange,142
8,109305,eatonphil,142
10,52518,Afzaal Ahmad Zeeshan,142
1,38228,Marvin3,142
48,106172,Reactor4,142
6,123862,techSultan,142
5,143838,Brian,142
6,1722,webbiedave,142
9,83440,cldjr,142
5,33359,brain56,142
11,37506,Panda Pajama,142
3,174265,Jude N.,142
7,100103,Omar,142
4,36100,Kiron,142
3,50723,yrodro,142
3,24270,Vennsoh,142
1,21593,Obay Ouano,142
2,25621,Matt,142
8,22465,dtldarek,142
3,122213,Tachyon,142
2,244639,hszmv,141
6,53440,MLT,141
2,22496,Ken,141
7,95295,raddevus,141
7,30476,philq,141
1,23633,mrm,141
1,227616,fguillen,141
2,26232,LitheOhm,141
1,273787,Vincenzo La Spesa,141
1,231418,Inflationary_Bubble,141
3,94526,therewillbecoffee,141
29,27100,tripleee,141
4,165313,MichaelK,141
15,31003,IberoMedia,141
1,313037,Xavitoj Cheema,141
1,43873,Christina Hardy,141
2,116623,wolfrevo,141
1,38356,Anders Svensson,141
8,102951,kitty,141
1,100534,david,141
1,237060,Dominic Sayers,141
4,152794,Alexis Tyler,141
2,13647,Ben Williams,141
2,16424,BRPocock,141
5,215635,Mike V,141
1,211824,Servaes,141
1,9421,Peter Morgan,141
1,9863,Edward Black,141
13,74917,user8674,141
4,62331,Roger,141
3,145151,AkselA,141
10,4304,platframe,141
1,4081,Boris Pavlović,141
1,655,Rory Becker,141
1,298304,SealBoi,141
4,71605,Code Roadie,141
1,55759,Katsuyuki Ohmuro,141
1,117720,hft,141
5,60161,Jonathan Rosenne,141
3,241743,Seu Madruga,141
3,52744,Moriarty,141
2,51062,kartik,141
3,52465,Joshua Kolden,141
1,32602,Danish,141
2,314409,David Kamer,141
3,169882,moonpoint,141
4,92954,Alan Campbell,141
1,22533,MartianInvader,141
3,22000,dusktreader,141
1,24907,Vinod,141
4,140123,starrise,141
2,251773,Our_Benefactors,141
2,4601,chmullig,141
2,143166,Arcturus,141
8,138944,Robert Menuet,141
6,68116,Kim,141
1,144685,Chad Baxter,141
1,6175,dove,141
1,20965,Massoud Pakdaman,141
1,147217,Adam Yoshi,141
3,83093,Mostafa Talebi,141
4,60626,Pavel Bastov,141
2,203059,Andrew,141
6,59105,Flonorec,141
1,60350,imkingdavid,141
3,71973,David DeMar,141
1,79803,phantom42,141
2,5937,ukhardy,141
1,9827,hyperslug,141
2,68815,Dan Lugg,141
5,6678,Simon Richter,141
3,65691,EralpB,141
1,5124,Sam,141
2,210955,K Split X,141
8,3377,Davy8,141
1,246,Bklyn,141
2,139302,j_foster,141
2,4806,theist,141
1,32867,KDN,141
3,100312,Edward Torvalds,141
7,200602,Chuck,141
2,182844,A O,141
2,49119,user49119,141
3,112637,gecko,141
3,112617,Tim Clarke,141
9,166650,Mohammad Ali,141
1,20450,Travis Pflanz,141
2,31196,dmi3y,141
4,86991,user1610075,141
9,90382,Gaussler,141
1,167962,Brian Leeming,141
1,50278,JamesS,141
1,124172,garglblarg,141
1,59294,ignorantFid,141
1,52515,kemerover,141
2,198936,Michael Seltenreich,141
1,58802,Question3CPO,141
15,55724,JLagana,141
2,102739,lionelbrits,141
3,37584,Roger Dahl,141
2,48396,jnovacho,141
1,219590,Scipion,141
1,21291,VISQL,141
15,172971,user334732,141
9,32179,jsejcksn,141
4,23272,quietmint,141
8,14327,Dave,141
8,14963,Andrew,141
9,70157,Joe Frambach,141
1,15221,Jaydee,141
1,12264,Peter V,141
1,297637,Sdarb,141
2,8880,Sai,141
4,10786,Eric Brown - Cal,141
3,144435,Drakryttare,141
2,6834,Finbarr,141
6,7108,vietean,141
6,66271,j6m8,141
1,66437,David,141
1,1075,Shaihi,141
1,133380,Jecko,141
6,65696,user215721,141
3,6214,Bastardo,141
12,61283,okarin,141
11,210941,Laughing Vergil,141
1,64601,Jonathan Allard,141
5,85033,technosaurus,141
6,86771,tim,141
1,162819,NoseKnowsAll,141
2,166548,Dave G,141
2,97241,Noumenon,141
2,234121,Ho Zong,141
2,38503,GiHe,141
4,98243,TheHonRose,141
2,184472,Bobak Hashemi,141
1,33032,Cory,141
7,173856,Heimdall,141
1,33457,Jorge Fernández,141
1,239905,BrightShad0w,141
7,184209,Boris,141
4,32369,DmitryR,141
3,32612,Trent Bing,141
1,118557,rcorty,141
3,65352,KevinL,141
3,145931,tjd,141
4,204250,eslukas,141
9,7216,Bennett McElwee,141
1,1492,Ivan Ferić,141
2,3056,johanvdw,141
2,14180,Austin Henley,141
7,262058,Smartybartfast,141
1,149966,Móż,141
2,60605,peterflynn,141
2,53295,d33tah,141
2,194882,Timo,141
1,198977,Cursed,141
2,52794,Mike Samuel,141
5,55573,ATayloe,141
2,54601,User,141
11,54200,agweber,141
1,54301,Ryan,141
3,115721,smathy,141
3,111874,jake-low,141
6,283779,Klara Raškaj,141
1,38908,LizP,141
11,277286,hat,141
2,232446,SaAtomic,141
8,20390,jcora,141
2,26114,James K,141
3,170343,weatherman115,141
3,26967,kenny,141
1,13950,ajnatural,141
5,80413,user2754,141
2,11047,matthew,141
1,12986,Breandán Dalton,141
1,18520,Viachaslau Tysianchuk,141
4,4329,Modern Hacker,141
1,296146,Prin S,141
1,251015,Jon,141
2,1731,Andy Lester,141
1,1482,Jichao,141
1,262,jathanism,141
2,7625,Wayne Hartman,141
2,3879,Wulfhart,141
41,142057,Mango Gummy,141
2,211339,Byron,140
10,345,djeidot,140
9,78608,Cris,140
1,259564,Mark Perryman,140
3,13863,mark,140
1,27026,diffycat,140
2,30920,Fredy31,140
4,183169,Sean Pianka,140
5,31615,Pete,140
3,129616,Jonny 5,140
1,246583,gunit,140
3,50685,AGamePlayer,140
13,51924,uma,140
9,247834,PephenKinD,140
6,10526,BryanH,140
4,68753,millimoose,140
4,5389,Clay Nichols,140
4,139414,RJo,140
2,6892,John Smith,140
1,212721,user2570465,140
4,107335,Nik Kyriakides,140
6,54080,Jackson,140
3,49493,Sycorax,140
2,49282,Michael N,140
10,140902,MagisterMundus,140
9,4168,Basic,140
3,69063,user5036,140
2,9281,Michael Teper,140
9,14680,Sebastian Negraszus,140
6,14487,Alessandro,140
4,76356,Sideshow Bob,140
9,164230,Gherman,140
7,158308,shintaroid,140
2,49533,Ilya Boltnev,140
6,39767,Davut Gürbüz,140
1,43843,Ahmad Alfy,140
3,92680,Christophe,140
16,19571,Frank,140
8,176077,dave,140
5,170612,zhenguoli,140
1,240109,App-Devon,140
14,51896,Jim L.,140
9,184885,hidde vuijk,140
4,33035,OxC0FFEE,140
3,47041,Sola Oderinde,140
15,138856,Hashbrown,140
1,8995,aearon,140
2,10956,Mathieu Rodic,140
5,65463,Christian Schnorr,140
2,299598,grasshopper,140
1,13263,daniel kullmann,140
5,80574,rw-nandemo,140
1,14097,Xi Zhang,140
5,130887,dimid,140
3,11913,Jefim,140
2,9317,Trav L,140
2,70959,Jool,140
13,14080,Jarek,140
20,86778,CocoPop,140
5,7611,Lukasz Madon,140
3,3314,bdonlan,140
3,134165,Maldin,140
4,140325,Readin,140
11,166210,zondo,140
1,271750,Tri Hoang,140
19,21366,Daenyth,140
9,31853,Sean Quinn,140
4,96803,mahacoder,140
10,52108,BVernon,140
5,42959,Toph,140
7,41696,rery,140
6,60290,GinKin,140
3,7982,Mario,140
1,11958,akent,140
10,43336,Hanna,140
2,38406,helm,140
4,116640,beta,140
5,31420,user189035,140
1,109183,Neo,140
7,55143,Amir,140
41,122707,Elgs Qian Chen,139
2,203502,MrAP,139
1,24033,han42,139
3,90483,TroyHurts,139
2,166549,Eric,139
18,239983,Seph Reed,139
12,177464,SteveRacer,139
3,106434,Ciprian Tomoiagă,139
17,100102,Justin Lardinois,139
1,263759,SilverWolf,139
2,971,Larsenal,139
1,135215,Bob,139
5,246890,Jetpack,139
1,123178,s g ,139
11,49900,Mike McCoy,139
6,38780,Phill Healey,139
7,37776,Michal Ciechan,139
11,43467,Milche Patern,139
5,175236,Bloke Down The Pub,139
1,116008,M98,139
1,99731,Vince Emigh,139
17,315806,Ister,139
1,89459,B Pete,139
1,20096,Snowhare,139
8,88591,Thomas,139
7,2689,Anand,139
10,8596,dog0,139
1,8698,sarat,139
7,12041,Ken Gregory,139
3,8219,Philip,139
4,13468,lovesh,139
35,124234,I don't know who I am.,139
1,80638,Martin Tournoij,139
3,11557,djb,139
13,14551,ikdc,139
1,144440,Bardicer,139
2,74330,Fenikso,139
2,9034,Eric,139
1,1581,Paddy,139
1,1349,Ether,139
2,47064,phs,139
2,281706,X Goodrich,139
4,101956,Bhaskar Vashishth,139
6,31620,Marin,139
1,187515,user64141,139
5,19197,Matthieu M.,139
1,169625,caveman,139
1,25796,TetonSig,139
3,319021,Eugene,139
8,109581,nanny,139
2,158123,Anthony X,139
2,17364,Balaswamy vaddeman,139
5,88456,Tyler,139
4,90153,Cuagau,139
16,28845,Chris,139
10,163763,Jed Schaaf,139
12,162533,user15266,139
3,221188,Jenna Sloan,139
1,259644,Karl,139
3,73782,chelder,139
1,146543,Aeyoun,139
1,65778,kashminder,139
3,1686,jpierson,139
10,143810,Perkins,139
9,194883,Patterson,139
1,39505,Vikram,139
1,189918,serializer,139
1,37299,Jesper,139
2,191346,Mhd.Tahawi,139
5,173413,Black Dagger,139
7,5670,Vincent Vancalbergh,139
3,250892,PawkyPenguin,139
1,214702,George Phillips,139
1,9867,Aufwind,139
13,76422,Swami,139
3,17405,CppLearner,139
2,60689,Eugene A,139
1,114320,Dylan Cristy,139
6,52365,sivi,139
12,60810,Matt D.,139
2,35909,eggy,139
2,37965,halirutan,139
5,185970,Santi Pérez,139
6,223816,zindarod,139
10,87774,Duchamp Gérard H. E.,139
6,269734,Extragorey,139
5,83481,rasher,139
5,86170,Mark Gabriel,139
1,298487,Louise,139
2,11619,feronovak,139
3,10924,Hossein,139
26,146563,Daniel Springer,139
1,11375,Karthick,139
1,9997,Stephen,138
1,12638,KRB,138
1,146176,Andrey Arzhannikov,138
6,5668,Kim Stacks,138
11,19146,deed02392,138
1,14116,alepuzio,138
1,1807,Polshgiant,138
4,298337,Galastel,138
7,145568,direprobs,138
6,68547,vastra360,138
1,65809,user65809,138
1,26535,prafulfillment,138
4,88530,rpm07,138
6,174205,Dave Carlile,138
5,23936,ilango gurusamy,138
1,176176,Shlomo Green,138
6,44760,kaptan,138
2,36183,Karolis,138
6,102417,dev gr,138
6,31989,AdamO,138
3,102633,coderworks,138
2,39444,DCS,138
12,37088,Marshall Eubanks,138
4,42086,joelostblom,138
1,50950,Pedro L.,138
4,125328,Ray Toal,138
5,119133,mukhujje,138
46,54747,skan,138
1,51432,Jonny Best,138
2,51691,Timst,138
7,129070,CodeMed,138
1,158272,zypA13510,138
4,13784,armando,138
1,16920,Danny Englander,138
1,16416,rsmoorthy,138
3,159721,David Glickman,138
1,71216,ErichBSchulz,138
1,68986,benxyzzy,138
4,464,Amarghosh,138
1,4427,Hello71,138
4,6331,William,138
3,6916,bill_080,138
7,294113,Jan,138
3,7343,Sam Wilson,138
5,142462,Aaron Franke,138
4,3942,fzwo,138
3,67702,FvD,138
1,292100,Bar Alon,138
2,21087,Name McChange,138
1,31026,Jules,138
4,20018,Debanjan Basu,138
1,16033,dmahr,138
2,219548,rappatic,138
5,37232,portforwardpodcast,138
3,50125,eebbesen,138
23,285573,Ratler,138
2,52249,ukliviu,138
1,59277,Euclides Mulémbwè,138
2,53117,BrownEyes,138
4,121037,Jonathan,138
1,54531,iJava,138
3,123711,Nofel,138
5,134033,PC Luddite,138
4,63364,John Bode,138
2,5947,Srikanth ,138
3,143015,E_L,138
8,150500,I have no idea what I'm doing,138
2,151640,Joyo,138
3,79659,J.J. Green,138
1,156996,usumdelphini,138
1,32029,JackWM,138
3,20069,Luke Shaheen,138
4,17561,henryaaron,138
2,82414,TheSuper,138
4,82607,Monteiro Lobato,138
1,186477,AbhigyanC,138
1,236824,Dave,138
8,231749,Guoyang Qin,138
3,114037,Self Evident,138
5,37626,penelope,138
3,40258,Stijn,138
4,318013,bsayegh,138
3,25638,Qwerty,138
9,159423,Matthew Taylor,138
4,164243,General Nuisance,138
7,19900,Gnijuohz,138
2,88502,modeller,138
2,171891,Rompey,138
3,23627,Dubs,138
5,30978,Samhan Salahuddin,138
1,24245,pleinolijf,138
1,30385,ssb,138
10,44873,ksoo,138
2,183721,David,138
1,185099,glaucon,138
2,31908,Luis Valencia,138
1,231953,TomCho,138
4,281030,hultqvist,138
65,66702,Andy,138
1,71715,xpt,138
8,144706,Xalorous,138
4,204573,black,138
3,9554,rubenvb,138
5,83031,user,138
1,12720,Andrew Moss,138
2,85568,Shrey,138
3,78335,Mehrad,138
1,86939,Kao,138
7,153797,Eva PS,138
1,124243,bubakazouba,138
1,127208,onlyanegg,138
1,194904,Aegis,138
1,241900,Ivanka Todorova,138
13,123581,PascalVKooten,138
16,149958,Era,138
2,5680,Arkive,138
1,10895,Bernhard Heijstek,138
3,85609,tralston,138
4,143192,Fernando Martinez,138
3,3040,Olaf,138
14,25769,caub,138
2,268249,Jake Symons,138
4,232009,Areel Xocha,138
1,21272,Marc in the box,138
2,163356,Yaron Shapira,138
9,119149,Joe,138
3,233605,Jared Huang,138
8,51588,Tom,138
4,48781,Lorenzo,138
1,46098,andyg0808,138
5,46367,NullPoiиteя,138
6,200357,walen,138
1,38094,martinako,138
5,120329,Jonny,138
1,123730,NeonGlow,138
1,4188,Herman,138
2,68246,Jabir,138
1,17065,juanmah,138
1,70084,A.J. Uppal,138
9,77079,funct7,138
2,11368,Gaurav Shah,138
2,13757,Paul Woolcock,138
7,82075,eyoung100,138
1,18337,Peter Cassetta,138
3,14677,moberley,138
2,14559,Leftium,138
2,32882,whoacowboy,138
12,32840,I left StackExchange,138
1,106677,Joshua Snider,138
3,44667,SystemParadox,138
2,107857,scrapcodes,138
31,107496,Zorgatone,138
4,89370,BBking,138
4,159939,slinhart,138
3,36578,Benny,138
4,98706,Beta Decay,138
2,60643,Tom McClure,138
5,131137,Dmitry Tonkonogov,138
7,53375,Alph.Dev,137
6,18903,ellockie,137
3,74975,sparkledot,137
3,3670,edgerunner,137
1,49844,Vincent,137
18,108838,jj_,137
71,242638,Ubu English,137
6,36723,damluar,137
2,27163,Tigger,137
1,24809,Newbie,137
6,65771,roryok,137
7,16285,ParPar,137
3,160696,Tom,137
3,263396,Tristan Klassen,137
5,13097,Andrei Khramtsov,137
1,14760,Lèse majesté,137
1,9685,Charlotte Farley,137
2,142125,Vitaly Zinchenko,137
8,200537,Schmuddi,137
2,49754,Farhan,137
4,325350,kalle,137
1,17218,SamB,137
2,20301,puk,137
3,26707,bla,137
5,113525,Seub,137
1,88257,DaaaahWhoosh,137
1,21071,BigOmega,137
3,85547,mykey,137
2,65512,Ivo3185,137
1,247711,David I. McIntosh,137
2,103139,Nan Xiao,137
1,31492,Rajesh,137
4,19486,Niko,137
2,96154,Brian,137
2,163178,Luis Masuelli,137
5,93912,Mark Bao,137
4,206965,Tony C,137
16,80378,Blacklight Shining,137
1,129175,FG Magma,137
1,51282,usrNotFound,137
1,247323,Jane U,137
1,53998,FalseAzure,137
7,98470,Tom Lee,137
12,28405,likethesky,137
3,225062,Clangorous Chimera,137
10,16048,nick3216,137
1,10756,mwmnj,137
20,141265,Eric Hepperle - CodeSlayer2010,137
2,3964,Tanath,137
10,16089,Wishwas,137
6,15112,Marco Pace,137
1,5708,Sanjay T. Sharma,137
25,69076,WGroleau,137
33,69419,AM55,137
1,14936,Willem Mulder,137
7,12184,Amumu,137
1,5686,Ryan Elkins,136
1,11794,Falcon,136
3,71271,NWard,136
1,15418,olovholm,136
1,306551,Ashton Wiersdorf,136
1,85520,Anthony,136
1,13730,Yam Marcovic,136
8,209635,Kevin H,136
10,2693,MikeJ-UK,136
1,65993,Achifaifa,136
3,257081,Pablo Oliva,136
10,226541,takintoolong,136
3,21995,Rajat Singhal,136
1,21736,Trinh Hoang Nhu,136
1,87686,Erin Anne,136
1,20558,Griwes,136
5,166515,Nick,136
1,98304,Muster Mark,136
4,176935,mr.b,136
4,177304,imas145,136
5,21479,mbrownnyc,136
1,169289,Steve Ladavich,136
3,278584,tenebris2020,136
2,31913,JPC,136
1,118437,Chris vCB,136
6,39537,Sea Coast of Tibet,136
4,233516,ArnoldF,136
2,54041,Aman Mathur,136
17,49648,Paul,136
2,125445,dma1324,136
1,131382,weirdev,136
1,58548,Wizard,136
1,80059,Omer Iqbal,136
2,18021,Parjánya,136
2,82589,flonk,136
1,216307,nethawk,136
2,143182,One_Island,136
4,152048,Toni,136
2,1185,pete the pagan-gerbil,136
1,1845,divided,136
3,258792,jaafar Nasrallah,136
1,68210,Nimsrules,136
2,148237,Bob,136
5,163845,ChristineGK,136
5,24131,StarNamer,136
1,309195,R Balasubramanian,136
23,25762,user 1357113,136
2,26711,Raju yourPepe,136
4,26996,Conley Owens,136
4,22433,monkjack,136
12,231665,Christian,136
3,45646,HannahRose,136
1,36657,Kevin Rave,136
3,5906,Ramy,136
3,215080,Laurent R.,136
2,8211,gofeddy,136
1,8037,Melken Osterhose,136
16,145171,dev_willis,136
2,985,Reddy,136
4,140098,Jeff,136
4,66696,Marcus Junius Brutus,136
3,4701,eWolf,136
11,3825,Juan Pablo Califano,136
2,15297,EnexoOnoma,136
6,69816,cup,136
7,71192,Tom Pace,136
1,70926,Lee White,136
9,144052,Walter,136
6,275201,twhb,136
4,89285,mb21,136
1,226485,ahiijny,136
2,49884,alficles,136
5,116903,Keith,136
1,193313,theglossy1,136
8,36705,Aaron,136
1,40159,nrz,136
1,41610,abhinavkulkarni,136
2,36147,soulcheck,136
2,102161,JP McCarthy,136
5,123210,iLoveCamelCase,136
1,50396,James Graham,136
4,21912,a.toraby,136
17,19856,Yang,136
4,18529,Reid,136
3,227360,Sergey Larin,136
3,222134,pHred,136
2,88335,PugFugly,136
1,96406,Andrey,136
3,23368,hrothgarrrr,136
5,282484,Dan Chaltiel,136
1,239774,dbandstra,136
1,319812,heymattsokol,136
1,45643,Holland Wilson,136
2,53809,aularon,136
1,53632,AbcXYZ,136
7,140931,Behdad,136
2,252278,myopicflight,136
2,9513,Roddy,136
3,9287,Jeroen,136
1,70494,Andrew Alexander,136
5,72945,Hunter Larco,136
1,150739,Dylan Nicholson,136
1,76546,jaredlt,136
5,16363,Phương Nguyễn,136
1,213930,mightyoscar,136
12,74565,Don Hatch,136
1,70062,alexqwx,136
1,17560,Der Hochstapler,136
2,50339,phil soady,136
2,58480,Bala Varadarajan,136
1,114381,inspirednz,136
1,263145,brandones,136
5,150793,Ieuan Stanley,136
10,80654,King Chan,136
